route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
1833,orgp,305,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ВЫБОРГСКОЕ ШОССЕ, 764-Й КМ",3,bus,0,1,0
1834,orgp,213,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - 21 КМ",3,bus,0,1,0
1835,orgp,404,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. ПОДГОРНОЕ",3,bus,0,0,0
1836,orgp,408,"ПОС. РЕПИНО, ВОКЗАЛ - ПОСЕЛОК ЛЕНИНСКОЕ",3,bus,0,0,0
1837,orgp,415,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ -  53 КМ АВТОДОРОГИ ""ПАРГОЛОВО-ОГОНЬКИ""",3,bus,0,0,0
1838,orgp,415Ш,"Г.ЗЕЛЕНОГОРСК,ВОКЗАЛ - ЖИЛГОРОДОК - ШКОЛА №445 - Д/С ""ПИОНЕР"" - Г.ЗЕЛЕНОГОРСК",3,bus,0,0,0
1841,orgp,211,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1842,orgp,321,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛЬНАЯ ПЛ. - ПОС. РЕШЕТНИКОВО",3,bus,0,1,0
1844,orgp,410,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС. ПЕРВОМАЙСКОЕ",3,bus,0,0,0
1845,orgp,420,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС.КРАСНАЯ ДОЛИНА",3,bus,0,0,0
1847,orgp,420Б,"Г. ЗЕЛЕНОГОРСК,ВОКЗАЛ - ПОС.ПЕСКИ",3,bus,0,0,0
1848,orgp,483,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - САНАТОРИЙ ""СОСНОВЫЙ БОР"" (ЧЕРЕЗ ЗЕЛЕНЫЙ ХОЛМ)",3,bus,0,0,0
1858,orgp,381,"Г.ПУШКИН,ЖЕЛЕЗНОДОРОЖНАЯ УЛ. - КРАСНОСЕЛЬСКОЕ ШОССЕ",3,bus,0,1,0
1860,orgp,141,"АС ""УЛ. КОСТЮШКО"" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
1972,orgp,200Ф,"Санкт-Петербург, А.С.""Кировский завод""- г. Ломоносов, Вокзал",3,bus,0,1,0
1977,orgp,326Ф,"г. Колпино, вокзал - ст.м. ""Купчино""",3,bus,0,1,0
2012,orgp,415А,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛ - 53 км АВТОДОРОГИ ""ПАРГОЛОВО - ОГОНЬКИ""  ",3,bus,0,0,0
2092,orgp,125,"СТ.МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" -""СТ.МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" (КОЛЬЦЕВОЙ)",3,bus,1,1,0
2173,orgp,175,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ.",3,bus,0,1,0
2436,orgp,168,"СТ. МЕТРО ""ЛАДОЖСКАЯ"" - УЛ. ХИМИКОВ",3,bus,0,1,0
307,orgp,9,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК - ПЛ. МУЖЕСТВА",3,bus,0,1,0
2475,orgp,182,АФОНСКАЯ УЛ. - ГЛУХАРСКАЯ УЛ.,3,bus,0,1,0
2680,orgp,К-65,"станция метро ""Пионерская"" - улица Демьяна Бедного",3,bus,0,1,0
2681,orgp,К-9,на пересечении ул. Академика Константинова с пр. Науки - улица Карпинского,3,bus,0,0,0
2685,orgp,б/№,"АС ""КИРОВСКИЙ ЗАВОД"" - ПОС. НОВОСЕЛЬЕ",3,bus,0,1,0
2687,orgp,К-178,"Финляндский вокзал-ст. метро ""Парнас""",3,bus,0,1,0
2688,orgp,К-10А,Суздальский проспект - станция метро Политехническая,3,bus,0,0,0
2719,orgp,К-20,"станция метро ""Нарвская"" - улица Пионерстроя",3,bus,0,0,0
2724,orgp,К-187,ул. Коммуны- пл. Труда,3,bus,0,1,0
2726,orgp,К-23,"станция метро ""Старая деревня"" - Шуваловский пр.",3,bus,0,0,0
2755,orgp,К-290,"ст. метро ""Московская"" - Южное кладбище",3,bus,0,1,0
2760,orgp,К-32,"станция метро ""Приморская"" - станция метро ""Ладожская""",3,bus,0,0,0
2767,orgp,К-200,"ст. метро ""Озерки""-ул. Сантьяго-де-Куба",3,bus,0,1,0
1440,orgp,101,"С.-ПЕТЕРБУРГ, СТ. МЕТРО""СТАРАЯ ДЕРЕВНЯ"" - Г. КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ. ",3,bus,0,1,0
1480,orgp,83,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - УЛ.ДОБЛЕСТИ",3,bus,0,1,0
1543,orgp,438,"Г.КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - Ж.Д. СТ.САБЛИНО",3,bus,0,0,0
1582,orgp,87,Ж.-Д. СТАНЦИЯ ЛИГОВО - ПР. МАРШАЛА ЖУКОВА,3,bus,0,1,0
1675,orgp,28,БЕЛОРУССКАЯ УЛ. - ФИНЛЯНДСКИЙ ВОКЗАЛ,3,bus,0,1,0
1679,orgp,37,БЕЛОРУССКАЯ УЛ. - ФИНЛЯНДСКИЙ ВОКЗАЛ,3,bus,0,1,0
1680,orgp,45,"АФОНСКАЯ УЛ. - Ж.-Д. СТАНЦИЯ ""УДЕЛЬНАЯ""",3,bus,0,1,0
1690,orgp,188,ПУШКИН - ЛЕСНОЕ,3,bus,0,1,0
1697,orgp,96,"МАЛАЯ БАЛКАНСКАЯ УЛ. - Ж.-Д. СТАНЦИЯ "" ОБУХОВО""",3,bus,0,1,0
1700,orgp,273,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Ж.-Д. СТ. КРАСНОЕ СЕЛО ",3,bus,0,1,0
1731,orgp,392,"Г.КОЛПИНО, ВОКЗАЛ - СОВХОЗ ИМ. ТЕЛЬМАНА",3,bus,0,1,0
1732,orgp,394,"КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - Г. КОЛПИНО, ВОКЗАЛ",3,bus,0,1,0
1735,orgp,396А,"ПОС.ПЕТРО-СЛАВЯНКА - ДОРОГА НА ПОС. МЕТАЛЛОСТРОЙ, Д. 3а",3,bus,0,1,0
1737,orgp,79,"ГЛУХАРСКАЯ УЛ. - СТ. МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1760,orgp,545,"Г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ.""- Г. КОММУНАР",3,bus,0,0,0
1761,orgp,105,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА"" - ПЛ. ВОССТАНИЯ",3,bus,0,1,0
1763,orgp,109,"Ж. - Д. СТ. ПЕСОЧНАЯ - САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
1764,orgp,109А,"Ж.-Д. СТАНЦИЯ ПЕСОЧНАЯ - РЕНТГЕНОРАДИОЛОГИЧЕСКИЙ ИНСТИТУТ - СТ.МЕТРО ""ОЗЕРКИ""",3,bus,0,1,0
1800,orgp,112,"ЛАХТА, ВОКЗАЛ - КОННОЛАХТИНСКИЙ ПР.",3,bus,0,1,0
1883,orgp,484Ш,"КЕЛОЗИ - РУССКО-ВЫСОЦКОЕ, ШКОЛА",3,bus,0,0,0
1992,orgp,467,"СТ. МЕТРО ""УЛ. ДЫБЕНКО"" - 53 КМ АВТОМОБИЛЬНАЯ ДОРОГА ""КОЛА""",3,bus,0,0,0
1952,orgp,356АШ,"Г.ПЕТРОДВОРЕЦ, УНИВЕРСИТЕТ - ЧЕБЫШЕВСКАЯ УЛ., Д.6",3,bus,0,1,0
1975,orgp,186Ф,"Звездная ул. - г. Пушкин, Красносельское шоссе",3,bus,0,1,0
2032,orgp,158,"А.С. ""НАЛИЧНАЯ УЛ."" - ПАССАЖИРСКИЙ ПОРТ САНКТ-ПЕТЕРБУРГ ""МОРСКОЙ ФАСАД""",3,bus,0,1,0
2112,orgp,183,"УЛ. МАРШАЛА ТУХАЧЕВСКОГО - МИКРОРАЙОН ""РУЧЬИ""",3,bus,0,1,0
2133,orgp,185,УЛ. СТАСОВОЙ - СТ. МЕТРО ЛЕСНАЯ,3,bus,0,1,0
2253,orgp,6 АЛ,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ЗИМНЯЯ ПРИСТАНЬ",3,bus,0,1,0
2395,orgp,469А,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""УЛИЦА ДЫБЕНКО"" - ПОСЁЛОК ""ПРИЛАДОЖСКИЙ""",3,bus,0,1,0
2415,orgp,18а,"Ул.Стойкости-Ст.м.""Ленинский пр.""",3,bus,0,1,0
2535,orgp,169,"АС ""ХАСАНСКАЯ УЛ."" - СТ. МЕТРО ""БОЛЬШЕВИКОВ""",3,bus,0,1,0
2615,orgp,475А,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОСЕЛОК ""ПРИЛАДОЖСКИЙ""",3,bus,0,0,0
2556,orgp,148,"СТ. МЕТРО ""ПАРНАС"" - ""ОСИНОВАЯ РОЩА""",3,bus,0,1,0
2663,orgp,К-64,"Гипермаркет ""О'Кей"" - Ржевская площадь",3,bus,0,1,0
1500,orgp,111,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД"" - УЛ. ДОБЛЕСТИ",3,bus,0,1,0
1549,orgp,139,"СТ. МЕТРО""ПАРНАС"" - СТ. МЕТРО ""ГРАЖДАНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
1551,orgp,682,"Г. ЛОМОНОСОВ, ВОКЗАЛ - 4-Й КМ БЕТОННОЙ АВТОМОБИЛЬНОЙ ДОРОГИ",3,bus,0,0,0
1676,orgp,32,БЕЛООСТРОВСКАЯ УЛ.-ТУРИСТСКАЯ УЛ.,3,bus,0,1,0
1693,orgp,62,"УЛ.КОСТЮШКО - СТ. МЕТРО ""МОСКОВСКИЕ ВОРОТА""",3,bus,0,1,0
1793,orgp,278,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - ДЕР. ОЛЬГИНО",3,bus,0,1,0
1953,orgp,356-Б,"ЧЕБЫШЕВСКАЯ УЛ., Д. 6 - Г.ПЕТРОДВОРЕЦ, ВОКЗАЛ",3,bus,0,1,0
1882,orgp,356Б,"ЧЕБЫШЕВСКАЯ УЛ., 6 - ПЕТРОДВОРЕЦ, ВОКЗАЛ",3,bus,0,1,0
2172,orgp,134Б,АФОНСКАЯ УЛ. - ШКОЛЬНАЯ УЛ.,3,bus,0,1,0
2273,orgp,2А,"Ж.-Д. СТ. ""ЛИГОВО"" - КОМСОМОЛЬСКАЯ ПЛ.",3,bus,0,1,0
2655,orgp,К-1,"станция метро ""Нарвская"" - наб. канала Грибоедова, 54-56",3,bus,0,0,0
2662,orgp,К-5,"станция метро ""Ладожская"" - Караваевская улица",3,bus,0,0,0
2677,orgp,К-176,"ТК ""МЕГА Парнас""-Кондратьевский пр.",3,bus,0,1,0
2689,orgp,К-67,"Балтийский вокзал - Канонерский о-в, д. 10",3,bus,0,1,0
2695,orgp,К-179,"ст. метро ""Старая деревня""-пр. Королева",3,bus,0,1,0
2708,orgp,К-72,"станция метро ""Проспект Просвещения"" - ж.-д. станция Ручьи",3,bus,0,1,0
2711,orgp,К-16,"станция метро ""Площадь Александра Невского"" - проспект Александровской Фермы",3,bus,0,0,0
2838,orgp,К-46,ж.-д. станция Ланская - ул. Смольного,3,bus,0,0,0
2715,orgp,К-185,ул. Маршала Тухачевского-Рыбацкий пр.,3,bus,0,1,0
2716,orgp,К-19,"Канонерский о-в - наб. кан. Грибоедова, 54-56",3,bus,0,0,0
2718,orgp,К-76,"пр. Королева - БКЗ ""Октябрьский""",3,bus,0,1,0
2720,orgp,16А,Карбюраторный завод-Московский вокзал,3,bus,0,1,0
2722,orgp,К-21,"Гипермаркет ""О'кей"" - Гипермаркет ""Лента""",3,bus,0,0,0
2725,orgp,К-283,"ст. метро ""Проспект Просвещения"" - Богословское кладбище",3,bus,0,1,0
2727,orgp,К-77,"Гипермаркет ""О'Кей"" - улица Коммуны",3,bus,0,1,0
2728,orgp,К-24,"станция метро ""Московские ворота"" - станция метро ""Купчино""",3,bus,0,0,0
2729,orgp,К-284,"пр. Просвещения, д. 87 - ст. метро ""Проспект Большевиков""",3,bus,0,1,0
2732,orgp,К-188,"ст. метро ""Озерки""-Токсовская ул., д. 129/1 по Гражданскому пр.",3,bus,0,1,0
2735,orgp,К-286,"ст.метро ""Купчино"" - г. Павловск, ул. Обороны",3,bus,0,1,0
2737,orgp,46А,"БЕЛООСТРОВСКАЯ УЛ.  -  СТ. МЕТРО ""ГОРЬКОВСКАЯ""",3,bus,0,1,0
2740,orgp,К-27,"станция метро ""Московская"" - станция метро ""Ломоносовская""",3,bus,0,0,0
2743,orgp,К-82,"станция метро ""Купчино"" - Софийская улица угол Димитрова",3,bus,0,1,0
2756,orgp,К-30,Наличная улица - Богословское кладбище,3,bus,0,0,0
2763,orgp,К-197,"ст. метро ""Проспект Ветеранов""-Микрорайон ""Балтийская Жемчужина""",3,bus,0,1,0
2771,orgp,К-88,"станция метро ""Проспект Ветеранов"" - улица Стойкости",3,bus,0,1,0
2772,orgp,К-36,Сенная площадь - площадь Конституции,3,bus,0,0,0
2773,orgp,К-88А,"станция метро ""Проспект Ветеранов"" - улица Стойкости",3,bus,0,1,0
2774,orgp,К-293,"ст. метро ""Купчино"" - г. Колпино, Оборонная ул.",3,bus,0,1,0
2775,orgp,К-37,"Гипермаркет ""О'КЕЙ"" - Финляндский вокзал",3,bus,0,0,0
2841,orgp,К-48,"станция метро ""Нарвская"" - Ленинский пр.",3,bus,0,0,0
2777,orgp,К-201,"ст.метро ""Звездная""-совхоз им.Тельмана, разворотное кольцо на авт. дороге ""Колпино-Ям-Ижора""",3,bus,0,1,0
2778,orgp,К-293А,"ст. метро ""Звездная"" - г. Колпино, бульв. Трудящихся",3,bus,0,1,0
2779,orgp,К-89,"станция метро ""Проспект Ветеранов"" - улица Стойкости",3,bus,0,1,0
2780,orgp,К-39,"станция метро ""Московская"" - аэропорт Пулково",3,bus,0,0,0
2781,orgp,К-342,"Станция метро ""Московская"" - г. Пушкин, ул. Ломоносова",3,bus,0,0,0
2782,orgp,К-202,"ст. мет ро ""Звездная""-г. Колпино Заводской пр., д48",3,bus,0,1,0
2783,orgp,К-90,Ириновский пр. - Межевой кан. (Дворец культуры моряков),3,bus,0,1,0
2784,orgp,К-206,"ст. метро ""черная речка""-ул. Савушкина, д.145",3,bus,0,1,0
2785,orgp,К-294,"г. Колпино, ул. Веры Слуцкой - г. Пушкин, вокзал",3,bus,0,1,0
2786,orgp,К-208,"пр. Луначарского-ст.метро ""Удельная""",3,bus,0,1,0
2787,orgp,К-344,"Рынок ""Юнона"" - Станция метро ""Волковская""",3,bus,0,1,0
2788,orgp,К-40,"станция метро ""Удельная"" - Земской переулок",3,bus,0,0,0
2789,orgp,К-91,"станция метро ""Пионерская"" - Глухарская улица",3,bus,0,1,0
2861,orgp,К-212,пл. Репина-ул. Академика Лебедева,3,bus,0,1,0
2791,orgp,К-41,"станция метро ""Кировский завод"" - улица Доблести",3,bus,0,0,0
2792,orgp,К-43,"станция метро ""Московская"" - пр. Героев",3,bus,0,0,0
2793,orgp,К-92,"Гипермаркет ""О'Кей"" - шоссе Революции",3,bus,0,1,0
2794,orgp,К-345,"Станция метро ""Купчино"" - Станция метро ""Московские ворота""",3,bus,0,1,0
2795,orgp,К-44,Уральская улица - 4-5-я линии В.О.,3,bus,0,0,0
2866,orgp,К-300,"ст. метро "" Автово"" - Г. Ломоносов, Морская ул.",3,bus,0,1,0
1242,orgp,358,"Г. ПЕТРОДВОРЕЦ, УНИВЕРСИТЕТ - ЗАЯЧИЙ РЕМИЗ",3,bus,0,1,0
1244,orgp,374,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - Г. ПУШКИН, ШОССЕ ПОДБЕЛЬСКОГО",3,bus,0,1,0
1245,orgp,114,"СЧАСТЛИВАЯ УЛ. - СТ.М. ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
1246,orgp,187,"УЛ. КОСТЮШКО - Г. ПУШКИН, ВОКЗАЛ",3,bus,0,1,0
1247,orgp,90,УЛ. КОСТЮШКО - ЮЖНОЕ КЛАДБИЩЕ,3,bus,0,1,0
1250,orgp,95,ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ - РОЩИНСКАЯ УЛ.,3,bus,0,1,0
1251,orgp,190,"ЗВЕЗДНАЯ УЛ.-ПОС.ШУШАРЫ,ВИШЕРСКАЯ УЛ.",3,bus,0,1,0
1253,orgp,71,ДВИНСКАЯ УЛ.- БАЛТИЙСКИЙ ВОКЗАЛ - САДОВАЯ УЛ.- ДВИНСКАЯ УЛ.(КОЛЬЦЕВОЙ) ,3,bus,1,1,0
1255,orgp,50,"М.БАЛКАНСКАЯ УЛ. - СТ.М. ""МОСКОВСКИЕ ВОРОТА""",3,bus,0,1,0
1256,orgp,72,"ЗВЕЗДНАЯ УЛ. - СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",3,bus,0,1,0
1258,orgp,70,ДВИНСКАЯ УЛ. - САДОВАЯ УЛ. - БАЛТИЙСКИЙ ВОКЗАЛ - ДВИНСКАЯ УЛ.,3,bus,1,1,0
1260,orgp,145А,"А.С.""КИРОВСКИЙ ЗАВОД"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
1261,orgp,66,"АС ""КИРОВСКИЙ ЗАВОД"" - КАНОНЕРСКИЙ ОСТРОВ",3,bus,0,1,0
1265,orgp,20,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - СТАДИОН ""ПИНГВИН""",3,bus,0,1,0
1266,orgp,210,"Г. ПЕТРОДВОРЕЦ, УНИВЕРСИТЕТ - САНКТ-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД""",3,bus,0,1,0
1274,orgp,13А,"УЛ. КОСТЮШКО - УЛ. ПИЛОТОВ, 61",3,bus,0,1,0
1276,orgp,351,"ПЕТРОДВОРЕЦ, ВОКЗАЛ - УЛЬЯНОВСКАЯ УЛ.",3,bus,0,1,0
1278,orgp,49,ДВИНСКАЯ УЛ. - ФИНЛЯНДСКИЙ ВОКЗАЛ,3,bus,0,1,0
1279,orgp,34,ЗВЕЗДНАЯ УЛ. - ПОС. ШУШАРЫ,3,bus,0,1,0
1281,orgp,229,"А.С. ""КИРОВСКИЙ ЗАВОД"" - СЕРГИЕВО, Ж/Д СТ.",3,bus,0,1,0
1284,orgp,555,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - 45 КМ А.Д. СПб - ПАРГОЛОВО - ОГОНЬКИ",3,bus,0,0,0
1288,orgp,130,"ЛИГОВО, Ж.-Д. СТ. - СТ. МЕТРО ""МОСКОВСКАЯ""",3,bus,0,1,0
1289,orgp,129,"С.-ПЕТЕРБУРГ, Ж.-Д. СТ. СЕРГИЕВО - ПОС. НОВОСЕЛЬЕ",3,bus,0,1,0
1291,orgp,326,"Г.КОЛПИНО, ВОКЗАЛ - СТ. М. ""КУПЧИНО""",3,bus,0,1,0
1292,orgp,13,УЛ. КОСТЮШКО - АВИАГОРОДОК,3,bus,0,1,0
1293,orgp,195,"СТАНЦИЯ МЕТРО ""ПР. ВЕТЕРАНОВ"" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
1294,orgp,200,"САНКТ-ПЕТЕРБУРГ, АС ""КИРОВСКИЙ ЗАВОД"" - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,0,1,0
1296,orgp,355,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - БУЛЬВ. РАЗВЕДЧИКОВ - Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ",3,bus,1,1,0
1298,orgp,356,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - УЛ. ШАХМАТОВА",3,bus,0,1,0
1300,orgp,196,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ЗВЕЗДНАЯ УЛ..",3,bus,0,1,0
1301,orgp,157,"М. БАЛКАНСКАЯ УЛ. - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
1302,orgp,359,"Г. ПЕТРОДВОРЕЦ, УНИВЕРСИТЕТ - СЕРГИЕВО, Ж/Д СТ.",3,bus,0,1,0
1303,orgp,56,"МАЛАЯ БАЛКАНСКАЯ УЛ. - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
1306,orgp,11,ТРОИЦКОЕ ПОЛЕ - Ж.-Д. СТАНЦИЯ ПРЕДПОРТОВАЯ,3,bus,0,1,0
1310,orgp,488,"С.-ПЕТЕРБУРГ, Ж.-Д. СТ.СЕРГИЕВО - САДОВОДСТВО ""КИРОВЕЦ""",3,bus,0,0,0
1314,orgp,116,ЗВЕЗДНАЯ УЛ. - Б. СМОЛЕНСКИЙ ПР.,3,bus,0,1,0
1316,orgp,39,"СТ. МЕТРО ""МОСКОВСКАЯ""- АЭРОПОРТ ""ПУЛКОВО 1""",3,bus,0,1,0
1317,orgp,39Э,"ВЛАДИМИРСКАЯ ПЛОЩАДЬ - АЭРОПОРТ ""ПУЛКОВО 1""",3,bus,0,1,0
1318,orgp,115,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ"" - ПОС.МЕТАЛЛОСТРОЙ, ФГУП ""НИИЭФА""",3,bus,0,1,0
1323,orgp,165,"Ж.-Д. СТ. ""ЛИГОВО""  - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
1324,orgp,186,"ЗВЕЗДНАЯ УЛ. - Г. ПУШКИН, КРАСНОСЕЛЬСКОЕ ШОССЕ",3,bus,0,1,0
1326,orgp,142,СЧАСТЛИВАЯ УЛ. - УЛ. ДОБЛЕСТИ,3,bus,0,1,0
1327,orgp,162,"СЧАСТЛИВАЯ УЛ. - ОСОБАЯ ЭКОНОМИЧЕСКАЯ ЗОНА ""НОЙДОРФ""",3,bus,0,1,0
1329,orgp,3,УЛ. КОСТЮШКО - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
1331,orgp,145,"А.С. ""КИРОВСКИЙ ЗАВОД"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
1332,orgp,484,"С.-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - АНДРЕЕВКА",3,bus,0,0,0
1334,orgp,484Б,"С.-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. КЕЛОЗИ",3,bus,0,0,0
1335,orgp,487,"САНКТ-ПЕТЕРБУРГ, А.С.  КИРОВСКИЙ ЗАВОД - ДЕР. ЗИМИТИЦЫ",3,bus,0,0,0
1337,orgp,487А,КИПЕНЬ - ЗИМИТИЦЫ,3,bus,0,0,0
1338,orgp,2,Ж.-Д. СТАНЦИЯ ЛИГОВО - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
1342,orgp,115А,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ"" - ПОС.МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ., Д. 9",3,bus,0,1,0
1343,orgp,142А,СЧАСТЛИВАЯ УЛ. - УЛ. МАРШАЛА ЗАХАРОВА,3,bus,0,1,0
1344,orgp,482А,"С.-ПЕТЕРБУРГ. А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. ЧЕРЕМЫКИНО",3,bus,0,0,0
1346,orgp,482,"С.-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. ШЕЛКОВО",3,bus,0,0,0
1347,orgp,31,"УЛ. КОСТЮШКО - СТ. МЕТРО ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
1348,orgp,482В,"С.-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. КАСЬКОВО",3,bus,0,0,0
1420,orgp,475,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - САДОВОДСТВО ""ВОСХОД - 1""",3,bus,0,0,0
1521,orgp,436,"А/С ""ЖЕНИ ЕГОРОВОЙ"" - ДЕР. КЕРРО",3,bus,0,0,0
1540,orgp,331,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - ПОС. ПОНТОННЫЙ, ПЕРВОМАЙСКАЯ УЛ.",3,bus,0,1,0
1563,orgp,481,"А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. РОПША",3,bus,0,0,0
1581,orgp,73,СЧАСТЛИВАЯ УЛ. - ПЛ. СТАЧЕК,3,bus,0,1,0
1687,orgp,156,УЛ. КОСТЮШКО - СТ. ПРЕДПОРТОВАЯ,3,bus,0,1,0
1660,orgp,1КР,"Г.КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ-МАКАРОВСКИЕ ВОРОТА",3,bus,0,1,0
1692,orgp,53,"ТРОИЦКОЕ ПОЛЕ - СТ. МЕТРО ""КУПЧИНО"" ",3,bus,0,1,0
1709,orgp,366,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ВОКЗАЛ ",3,bus,1,1,0
1712,orgp,369,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ВОКЗАЛ (КОЛЬЦЕВОЙ)",3,bus,1,1,0
1713,orgp,370,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Г.ПАВЛОВСК, ЗВЕРИНИЦКАЯ УЛ.",3,bus,0,1,0
1360,orgp,327,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - СПБ, СТ.МЕТРО ""ПРОЛЕТАРСКАЯ""",3,bus,0,1,0
1481,orgp,17,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - УГОЛЬНАЯ ГАВАНЬ",3,bus,0,1,0
1544,orgp,438З,"Г.КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - ЗАВОД ""СОКОЛ""",3,bus,0,0,0
1520,orgp,433,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. АГАЛАТОВО",3,bus,0,0,0
1553,orgp,683А,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. КРАСНЫЙ БОР",3,bus,0,0,0
1554,orgp,684,"Г. ЛОМОНОСОВ, ВОКЗАЛ - 5-Й КМ БЕТОННОЙ ДОРОГИ",3,bus,0,0,0
1555,orgp,685,"Г.ЛОМОНОСОВ, ВОКЗАЛ - ПОС. КАПОРЬЕ",3,bus,0,0,0
1556,orgp,685А,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. ГЛОБИЦЫ",3,bus,0,0,0
1557,orgp,686,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. ГОРКИ",3,bus,0,0,0
